Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2026-04-09_09:54:46,45.0,35.0,35.0,34.0,34.0,33.0,32.0,45.0,33.0,3475.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,90.9,0.0,28.6,22.0,0,0.6
2026-04-09_09:54:48,35.0,35.0,34.0,33.0,33.0,33.0,32.0,35.0,32.0,3348.8,3400.0,2860.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3120.1,3400.0,0.5,0.5,1.0,1.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,2.5,0.0,7.5,1.5,0,0.6
2026-04-09_09:54:50,35.0,35.0,34.0,33.0,33.0,33.0,32.0,35.0,32.0,3317.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2076.9,3400.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6.9,0.9,0,0.6
2026-04-09_09:54:52,35.0,35.0,34.0,33.0,33.0,33.0,32.0,35.0,33.0,3249.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,998.4,3400.0,1.3,2.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,15.1,0.0,7.2,1.2,0,0.6
2026-04-09_09:54:54,36.0,35.0,34.0,33.0,33.0,33.0,32.0,35.0,32.0,3249.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,998.4,3400.0,0.9,0.5,1.5,0.5,0.5,0.0,1.0,0.0,0.0,1.5,0.0,0.5,0.0,0.0,0.5,6.9,1.0,7.1,1.1,0,0.6
2026-04-09_09:55:14,36.0,35.0,34.0,33.0,33.0,33.0,32.0,35.0,33.0,3318.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2093.5,3400.0,0.8,0.2,0.5,0.3,0.4,0.3,0.3,0.2,0.4,0.5,0.2,0.6,1.0,0.1,0.2,6.8,0.2,6.9,0.9,0,0.6
2026-04-09_09:55:14,36.0,35.0,34.0,33.0,33.0,33.0,32.0,35.0,33.0,3249.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,997.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.1,4.3,0.0,0.0,0.0,4.3,0.0,12.5,0.0,0.0,0.0,0.0,8.3,0.0,0.0,25.0,8.7,11.8,5.7,0,0.7
2026-04-09_09:55:14,36.0,35.0,34.0,33.0,33.0,33.0,32.0,35.0,33.0,3309.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1956.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3.0,0.0,0.0,0.0,0.0,4.2,4.3,34.8,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,3.0,0,0.6
2026-04-09_09:55:15,36.0,35.0,34.0,33.0,33.0,33.0,32.0,35.0,33.0,3319.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2115.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3.0,0.0,0.0,0.0,0.0,0.0,4.3,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,3.3,0,0.6
2026-04-09_09:55:15,36.0,35.0,34.0,33.0,33.0,33.0,32.0,35.0,33.0,3310.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1966.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.5,0.0,4.2,0.0,0.0,0.0,4.2,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,2.6,0,0.6
