Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2026-04-09_12:10:03,46.0,41.0,41.0,41.0,41.0,39.0,48.0,42.0,39.0,3475.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,7.7,0.0,27.8,23.2,0,0.6
2026-04-09_12:10:03,46.0,41.0,41.0,41.0,41.0,39.0,48.0,42.0,39.0,3456.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4308.3,3400.0,3400.0,2.3,0.0,0.0,0.0,0.0,4.5,0.0,4.5,0.0,0.0,9.5,0.0,0.0,0.0,18.2,0.0,0.0,14.3,8.2,0,0.7
2026-04-09_12:10:04,46.0,41.0,41.0,41.0,41.0,39.0,48.0,42.0,39.0,3265.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1247.0,3400.0,3400.0,2.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,4.3,26.1,0.0,0.0,6.1,1.0,0,0.6
2026-04-09_12:10:04,46.0,41.0,41.0,41.0,41.0,39.0,48.0,42.0,39.0,3267.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1283.7,3400.0,3400.0,2.5,8.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,22.7,0.0,0.0,7.2,1.2,0,0.6
2026-04-09_12:10:04,46.0,41.0,41.0,41.0,41.0,39.0,48.0,42.0,39.0,3249.7,3400.0,3400.0,3400.0,994.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.9,4.3,0.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.3,0.0,0.0,7.8,1.8,0,0.7
2026-04-09_12:10:04,42.0,40.0,39.0,39.0,39.0,39.0,38.0,40.0,39.0,3165.0,3400.0,3400.0,3400.0,993.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.1,0.0,0.0,0.0,24.0,0.0,0.0,0.0,4.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,1.3,0,0.7
2026-04-09_12:10:05,42.0,40.0,39.0,39.0,39.0,39.0,38.0,40.0,39.0,3265.0,3400.0,3400.0,3400.0,1239.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.8,4.5,0.0,4.3,19.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,7.7,1.7,0,0.7
2026-04-09_12:10:05,42.0,40.0,39.0,39.0,39.0,39.0,38.0,40.0,39.0,3273.0,3400.0,3400.0,3400.0,1368.7,3400.0,3400.0,3400.0,3400.0,1867.4,3400.0,1711.1,3400.0,3400.0,3400.0,3400.0,3400.0,2.3,4.5,0.0,0.0,22.7,0.0,0.0,0.0,0.0,4.5,0.0,4.5,0.0,0.0,4.3,0.0,0.0,6.9,1.8,0,0.7
2026-04-09_12:10:05,42.0,40.0,39.0,39.0,39.0,39.0,38.0,40.0,39.0,3280.2,3400.0,3400.0,3400.0,1483.6,3400.0,3400.0,3400.0,3400.0,1528.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.6,5.0,0.0,0.0,18.2,0.0,0.0,0.0,4.5,18.2,0.0,4.8,0.0,0.0,0.0,0.0,4.5,8.7,2.6,0,0.7
2026-04-09_12:10:05,42.0,40.0,39.0,39.0,39.0,39.0,38.0,40.0,39.0,3265.3,3400.0,3400.0,3400.0,1244.0,3400.0,3400.0,3400.0,3400.0,1190.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3.4,8.7,0.0,0.0,26.1,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,7.7,1.6,0,0.7
