Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2026-04-09_10:22:39,39.0,39.0,37.0,37.0,37.0,37.0,36.0,39.0,37.0,3266.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1259.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,1.1,0,0.6
2026-04-09_10:22:39,39.0,39.0,37.0,37.0,37.0,37.0,36.0,39.0,37.0,3265.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1241.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.2,0.0,4.3,0.0,0.0,0.0,0.0,22.7,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.2,0,0.6
2026-04-09_10:22:39,39.0,39.0,37.0,37.0,37.0,37.0,36.0,39.0,37.0,3265.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1254.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,0.0,0.0,4.3,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,7.0,1.1,0,0.6
2026-04-09_10:22:39,39.0,39.0,37.0,37.0,37.0,37.0,36.0,39.0,37.0,3267.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1285.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,4.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.2,0,0.6
2026-04-09_10:22:39,39.0,39.0,37.0,37.0,37.0,37.0,36.0,39.0,37.0,3266.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1265.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.3,4.3,4.3,0.0,0.0,0.0,0.0,22.7,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,7.4,1.4,0,0.7
2026-04-09_10:22:40,39.0,39.0,37.0,37.0,37.0,37.0,36.0,38.0,37.0,3265.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1245.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,7.2,1.2,0,0.6
2026-04-09_10:22:40,39.0,39.0,37.0,37.0,37.0,37.0,36.0,38.0,37.0,3336.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2382.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,4.3,4.2,0.0,0.0,0.0,0.0,0.0,8.3,7.5,1.5,0,0.6
2026-04-09_10:22:40,39.0,39.0,37.0,37.0,37.0,37.0,36.0,38.0,37.0,3312.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2000.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3.8,4.8,4.5,8.7,9.5,0.0,0.0,19.0,0.0,18.2,0.0,0.0,0.0,4.5,0.0,0.0,4.8,8.8,2.8,0,0.7
2026-04-09_10:22:40,39.0,39.0,37.0,37.0,37.0,37.0,36.0,38.0,37.0,3267.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1280.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3.6,8.7,0.0,9.1,0.0,0.0,0.0,26.1,0.0,9.1,4.5,0.0,0.0,0.0,0.0,0.0,4.5,7.8,1.8,0,0.7
2026-04-09_10:22:41,39.0,39.0,37.0,37.0,37.0,37.0,36.0,38.0,37.0,3268.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1296.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.8,4.5,4.3,4.5,0.0,0.0,0.0,19.0,0.0,8.7,0.0,0.0,0.0,4.2,0.0,0.0,0.0,7.6,1.6,0,0.7
2026-04-09_10:22:41,39.0,39.0,38.0,37.0,37.0,37.0,36.0,38.0,37.0,3267.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1284.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0,0.6
2026-04-09_10:22:41,39.0,39.0,38.0,37.0,37.0,37.0,36.0,38.0,37.0,3269.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1310.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.7,0.0,4.3,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,1.0,0,0.6
2026-04-09_10:22:41,39.0,39.0,38.0,37.0,37.0,37.0,36.0,38.0,37.0,3262.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1192.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,7.1,1.1,0,0.6
2026-04-09_10:22:41,39.0,39.0,38.0,37.0,37.0,37.0,36.0,38.0,37.0,3267.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1280.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,6.4,1.3,0,0.6
2026-04-09_10:22:42,39.0,39.0,38.0,37.0,37.0,37.0,36.0,38.0,37.0,3267.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1272.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,0.0,4.3,0.0,0.0,0.0,0.0,20.8,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,7.1,1.1,0,0.6
2026-04-09_10:22:42,39.0,39.0,37.0,37.0,37.0,37.0,36.0,39.0,38.0,3267.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1273.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,0.0,0.0,0.0,0.0,0.0,4.2,22.7,0.0,4.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,6.2,1.1,0,0.6
2026-04-09_10:22:42,39.0,39.0,37.0,37.0,37.0,37.0,36.0,39.0,38.0,3239.4,3400.0,3400.0,3400.0,1595.3,3400.0,3400.0,3516.8,3521.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,18.2,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,8.3,2.3,0,0.7
2026-04-09_10:22:42,39.0,39.0,37.0,37.0,37.0,37.0,36.0,39.0,38.0,3524.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,4185.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,41.0,36.4,33.3,36.4,39.1,36.4,38.1,100.0,45.5,36.4,36.4,36.4,36.4,36.4,33.3,36.4,39.1,48.7,42.6,0,0.7
2026-04-09_10:22:43,39.0,39.0,37.0,37.0,37.0,37.0,36.0,39.0,38.0,3550.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.9,4.8,0.0,0.0,0.0,0.0,0.0,100.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,24.1,0,0.7
2026-04-09_10:22:43,39.0,39.0,37.0,37.0,37.0,37.0,36.0,39.0,38.0,3534.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4344.2,4601.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,29.3,22.7,26.1,23.8,26.1,23.8,22.7,90.9,30.0,23.8,23.8,23.8,23.8,23.8,27.3,22.7,23.8,40.2,34.2,0,0.8
2026-04-09_10:22:43,54.0,40.0,39.0,40.0,39.0,39.0,39.0,54.0,40.0,3550.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.8,32.1,25.9,0,0.9
2026-04-09_10:22:43,54.0,40.0,39.0,40.0,39.0,39.0,39.0,54.0,40.0,3526.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4226.9,4599.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,20.2,0,0.9
2026-04-09_10:22:43,54.0,40.0,39.0,40.0,39.0,39.0,39.0,54.0,40.0,3551.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4611.0,4605.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,30.4,24.3,0,0.7
2026-04-09_10:22:44,54.0,40.0,39.0,40.0,39.0,39.0,39.0,54.0,40.0,3558.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4692.8,4637.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.1,4.5,0.0,0.0,0.0,0.0,4.5,0.0,0.0,31.0,24.9,0,0.6
2026-04-09_10:22:44,54.0,40.0,39.0,40.0,39.0,39.0,39.0,54.0,40.0,3562.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4700.0,4700.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,25.4,0,0.6
2026-04-09_10:22:44,57.0,40.0,40.0,40.0,39.0,39.0,39.0,57.0,41.0,3562.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4700.0,4700.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,25.2,0,0.6
2026-04-09_10:22:44,57.0,40.0,40.0,40.0,39.0,39.0,39.0,57.0,41.0,3535.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4511.0,4456.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.6,4.5,0.0,0.0,0.0,0.0,0.0,100.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,22.7,0,0.8
2026-04-09_10:22:44,57.0,40.0,40.0,40.0,39.0,39.0,39.0,57.0,41.0,3367.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2877.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.7,4.5,0.0,0.0,0.0,0.0,0.0,52.4,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,5.1,0,1.1
2026-04-09_10:22:45,57.0,40.0,40.0,40.0,39.0,39.0,39.0,57.0,41.0,3346.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2542.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,1.5,0,0.6
2026-04-09_10:22:45,57.0,40.0,40.0,40.0,39.0,39.0,39.0,57.0,41.0,3274.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1387.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.7,0.0,4.3,0.0,0.0,0.0,0.0,0.0,22.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.3,1.2,0,0.6
2026-04-09_10:22:45,40.0,39.0,38.0,38.0,38.0,38.0,36.0,39.0,38.0,3272.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1365.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.1,1.0,0,0.6
2026-04-09_10:22:45,40.0,39.0,38.0,38.0,38.0,38.0,36.0,39.0,38.0,3305.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1886.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,13.6,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,1.4,0,0.6
2026-04-09_10:22:46,40.0,39.0,38.0,38.0,38.0,38.0,36.0,39.0,38.0,3271.7,2622.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1347.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,4.5,4.3,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,4.3,7.1,1.1,0,0.6
2026-04-09_10:22:46,40.0,39.0,38.0,38.0,38.0,38.0,36.0,39.0,38.0,3268.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1303.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.2,1.1,0,0.6
2026-04-09_10:22:46,40.0,39.0,38.0,38.0,38.0,38.0,36.0,39.0,38.0,3269.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1315.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.1,1.0,0,0.6
2026-04-09_10:22:46,40.0,39.0,38.0,37.0,38.0,37.0,37.0,39.0,37.0,3271.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1340.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.7,4.3,4.3,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,1.2,0,0.6
2026-04-09_10:22:46,40.0,39.0,38.0,37.0,38.0,37.0,37.0,39.0,37.0,3267.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1283.3,3400.0,1758.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.3,0.0,4.3,0.0,0.0,7.3,1.3,0,0.6
2026-04-09_10:22:47,40.0,39.0,38.0,37.0,38.0,37.0,37.0,39.0,37.0,3279.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1465.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.5,4.3,4.3,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.3,0,0.6
2026-04-09_10:22:47,40.0,39.0,38.0,37.0,38.0,37.0,37.0,39.0,37.0,3249.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,992.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.6,0.0,0.0,4.2,4.2,4.2,0.0,0.0,25.0,4.2,0.0,0.0,0.0,4.0,4.0,0.0,0.0,7.3,1.3,0,0.6
2026-04-09_10:22:47,40.0,39.0,38.0,37.0,38.0,37.0,37.0,39.0,37.0,3286.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1584.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3.1,0.0,0.0,0.0,0.0,4.8,4.3,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,10.0,4.0,0,0.7
2026-04-09_10:22:47,39.0,39.0,38.0,38.0,38.0,37.0,36.0,39.0,38.0,3267.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1273.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,1.0,0,0.6
2026-04-09_10:22:48,39.0,39.0,38.0,38.0,38.0,37.0,36.0,39.0,38.0,3269.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1311.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.7,4.3,0.0,0.0,0.0,4.3,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,7.0,1.0,0,0.6
2026-04-09_10:22:48,39.0,39.0,38.0,38.0,38.0,37.0,36.0,39.0,38.0,3265.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,997.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.9,0.0,4.2,0.0,0.0,0.0,0.0,0.0,18.2,4.2,0.0,0.0,8.3,0.0,0.0,0.0,0.0,7.4,1.4,0,0.7
2026-04-09_10:22:48,39.0,39.0,38.0,38.0,38.0,37.0,36.0,39.0,38.0,3249.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,993.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.7,0.0,4.2,0.0,0.0,0.0,0.0,0.0,8.3,9.1,0.0,0.0,0.0,8.3,4.2,0.0,12.5,9.1,3.1,0,0.8
2026-04-09_10:22:48,39.0,39.0,38.0,38.0,38.0,37.0,36.0,39.0,38.0,3263.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1212.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.5,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,26.1,4.2,0.0,0.0,4.2,4.3,4.2,0.0,7.8,1.7,0,0.7
2026-04-09_10:22:49,40.0,40.0,38.0,38.0,38.0,37.0,36.0,38.0,37.0,3173.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1765.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.2,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,4.5,0.0,0.0,0.0,8.2,2.2,0,0.7
2026-04-09_10:22:49,40.0,40.0,38.0,38.0,38.0,37.0,36.0,38.0,37.0,3267.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1285.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.2,4.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,8.7,0.0,0.0,0.0,0.0,0.0,7.5,1.5,0,0.6
2026-04-09_10:22:49,40.0,40.0,38.0,38.0,38.0,37.0,36.0,38.0,37.0,3268.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1302.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.3,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,0.0,0.0,4.3,0.0,0.0,4.2,7.6,1.6,0,0.7
2026-04-09_10:22:49,40.0,40.0,38.0,38.0,38.0,37.0,36.0,38.0,37.0,3341.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2462.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0,8.7,8.3,0.0,0.0,8.6,2.6,0,0.7
2026-04-09_10:22:49,40.0,40.0,38.0,38.0,38.0,37.0,36.0,38.0,37.0,3332.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2312.9,3400.0,3400.0,3400.0,1400.9,3400.0,3400.0,3400.0,4.2,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,22.7,5.0,8.7,0.0,8.7,2.7,0,0.7
