Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2026-04-09_11:48:39,47.0,39.0,38.0,48.0,37.0,38.0,37.0,39.0,36.0,3350.1,3400.0,3400.0,2602.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.2,0.0,0.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.8,0,0.7
2026-04-09_11:48:39,47.0,39.0,38.0,48.0,37.0,38.0,37.0,39.0,36.0,3252.8,3400.0,3400.0,1044.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3.0,0.0,8.0,20.8,4.3,0.0,0.0,4.3,4.3,0.0,0.0,4.2,0.0,0.0,4.8,0.0,0.0,11.4,7.1,0,0.7
2026-04-09_11:48:40,47.0,39.0,38.0,48.0,37.0,38.0,37.0,39.0,36.0,3263.0,3400.0,3400.0,1208.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.3,0.0,0.0,23.8,0.0,0.0,4.3,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.9,0,0.6
2026-04-09_11:48:40,47.0,39.0,38.0,48.0,37.0,38.0,37.0,39.0,36.0,3265.8,3400.0,3400.0,1252.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.7,4.3,0.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,1.1,0,0.6
2026-04-09_11:48:40,47.0,39.0,38.0,48.0,37.0,38.0,37.0,39.0,36.0,3275.8,3400.0,3400.0,1413.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.5,0.0,0.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,6.6,1.5,0,0.7
2026-04-09_11:48:40,38.0,37.0,37.0,37.0,36.0,36.0,35.0,37.0,36.0,3267.4,3400.0,3400.0,1278.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.3,4.5,0.0,19.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,7.2,1.2,0,0.7
2026-04-09_11:48:41,38.0,37.0,37.0,37.0,36.0,36.0,35.0,37.0,36.0,3266.2,3400.0,3400.0,1258.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.8,4.3,0.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,4.5,0.0,0.0,0.0,4.3,7.2,1.2,0,0.7
2026-04-09_11:48:41,38.0,37.0,37.0,37.0,36.0,36.0,35.0,37.0,36.0,3271.1,3400.0,3400.0,998.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.1,0.0,4.2,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.2,0.0,0.0,7.2,1.3,0,0.6
2026-04-09_11:48:41,38.0,37.0,37.0,37.0,36.0,36.0,35.0,37.0,36.0,3268.7,3400.0,3400.0,1299.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.8,0.0,0.0,19.0,0.0,4.3,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,7.5,1.5,0,0.7
2026-04-09_11:48:41,38.0,37.0,37.0,37.0,36.0,36.0,35.0,37.0,36.0,3003.8,3400.0,3400.0,999.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1000.0,1000.0,3400.0,3400.0,3400.0,3400.0,4.7,0.0,0.0,23.1,0.0,4.0,3.8,0.0,3.8,0.0,3.8,26.9,8.3,8.3,0.0,0.0,0.0,8.0,1.9,0,0.7
2026-04-09_11:48:41,38.0,37.0,37.0,37.0,36.0,36.0,35.0,37.0,36.0,3273.4,3400.0,3400.0,1374.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.5,0.0,0.0,22.7,0.0,4.5,0.0,4.3,0.0,0.0,0.0,13.6,9.1,4.3,0.0,0.0,0.0,7.7,1.7,0,0.7
2026-04-09_11:48:42,38.0,37.0,37.0,37.0,36.0,36.0,35.0,37.0,36.0,3269.7,3400.0,3400.0,1314.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.8,4.3,0.0,22.7,0.0,0.0,0.0,0.0,4.3,0.0,0.0,4.5,8.7,0.0,0.0,0.0,4.3,7.7,1.8,0,0.7
2026-04-09_11:48:42,38.0,37.0,37.0,37.0,36.0,36.0,35.0,37.0,36.0,3265.8,3400.0,3400.0,1252.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.7,0.0,0.0,25.0,0.0,4.3,0.0,0.0,4.5,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,7.2,1.2,0,0.6
2026-04-09_11:48:42,38.0,37.0,37.0,37.0,36.0,36.0,35.0,37.0,36.0,3266.3,3400.0,3400.0,1260.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,1.1,0,0.6
2026-04-09_11:48:42,38.0,37.0,37.0,37.0,36.0,36.0,35.0,37.0,36.0,3266.1,3400.0,3400.0,1257.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,4.3,0.0,26.1,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.1,1.0,0,0.6
2026-04-09_11:48:43,38.0,38.0,37.0,37.0,36.0,36.0,35.0,37.0,35.0,3248.6,3400.0,3400.0,978.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.4,0.0,4.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.9,0,0.6
2026-04-09_11:48:43,38.0,38.0,37.0,37.0,36.0,36.0,35.0,37.0,35.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,72.3,73.9,72.7,86.4,72.7,73.9,69.6,72.7,72.7,69.6,73.9,69.6,73.9,69.6,72.7,72.7,69.6,60.9,54.8,0,0.7
2026-04-09_11:48:43,38.0,38.0,37.0,37.0,36.0,36.0,35.0,37.0,35.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,89.0,0,0.8
2026-04-09_11:48:43,38.0,38.0,37.0,37.0,36.0,36.0,35.0,37.0,35.0,4601.4,4601.4,4601.4,4601.4,4601.4,4601.4,4601.4,4601.4,4601.4,4601.4,4601.4,4601.4,4601.4,4601.4,4601.4,4601.4,4601.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87.5,81.5,0,0.6
2026-04-09_11:48:43,38.0,38.0,37.0,37.0,36.0,36.0,35.0,37.0,35.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.7,88.8,0,0.6
2026-04-09_11:48:44,56.0,56.0,55.0,56.0,56.0,55.0,51.0,51.0,52.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.5,84.5,0,0.6
