Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2026-04-09_10:25:25,49.0,40.0,50.0,39.0,39.0,37.0,37.0,40.0,37.0,3347.0,3400.0,2552.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.8,0.0,91.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.5,0,0.7
2026-04-09_10:25:26,49.0,40.0,50.0,39.0,39.0,37.0,37.0,40.0,37.0,3249.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,998.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.2,0.0,8.7,0.0,4.2,4.2,0.0,8.7,0.0,0.0,4.3,0.0,0.0,0.0,4.2,0.0,0.0,13.4,7.4,0,0.7
2026-04-09_10:25:26,49.0,40.0,50.0,39.0,39.0,37.0,37.0,40.0,37.0,3265.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1251.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.2,4.3,0.0,0.0,4.5,0.0,0.0,0.0,4.5,0.0,21.7,0.0,0.0,0.0,4.3,0.0,0.0,7.1,1.1,0,0.6
2026-04-09_10:25:26,49.0,40.0,50.0,39.0,39.0,37.0,37.0,40.0,37.0,3137.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1301.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.3,22.7,4.3,0.0,0.0,0.0,0.0,0.0,6.1,1.0,0,0.6
2026-04-09_10:25:26,49.0,40.0,50.0,39.0,39.0,37.0,37.0,40.0,37.0,3274.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1387.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3.1,0.0,0.0,0.0,8.7,0.0,0.0,0.0,4.3,0.0,27.3,0.0,4.3,0.0,4.3,0.0,0.0,6.7,1.6,0,0.7
2026-04-09_10:25:26,39.0,39.0,38.0,38.0,38.0,37.0,37.0,39.0,37.0,3267.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1277.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.8,4.3,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0,9.1,0.0,0.0,7.6,1.6,0,0.7
2026-04-09_10:25:27,39.0,39.0,38.0,38.0,38.0,37.0,37.0,39.0,37.0,3266.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1256.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.5,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,4.5,0.0,0.0,7.3,1.4,0,0.7
2026-04-09_10:25:27,39.0,39.0,38.0,38.0,38.0,37.0,37.0,39.0,37.0,3264.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,997.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.7,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,4.3,0.0,0.0,7.4,1.4,0,0.7
2026-04-09_10:25:27,39.0,39.0,38.0,38.0,38.0,37.0,37.0,39.0,37.0,3265.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1242.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.2,0.0,4.3,0.0,4.3,0.0,0.0,0.0,0.0,0.0,22.7,0.0,4.3,0.0,0.0,0.0,0.0,7.3,1.2,0,0.6
2026-04-09_10:25:27,39.0,39.0,38.0,38.0,38.0,37.0,37.0,39.0,37.0,3268.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1299.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.5,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,6.2,1.1,0,0.6
2026-04-09_10:25:28,39.0,39.0,38.0,38.0,38.0,38.0,36.0,39.0,38.0,3266.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1180.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.2,0.0,0.0,0.0,4.2,8.0,0.0,4.3,0.0,0.0,20.8,0.0,0.0,0.0,4.2,0.0,0.0,7.3,1.4,0,0.6
2026-04-09_10:25:28,39.0,39.0,38.0,38.0,38.0,38.0,36.0,39.0,38.0,3272.7,1113.4,3400.0,3400.0,3400.0,1173.9,3400.0,3400.0,3400.0,3400.0,1363.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.4,13.0,0.0,13.6,0.0,9.5,0.0,17.4,4.8,0.0,26.1,0.0,0.0,0.0,0.0,13.0,0.0,8.0,2.0,0,0.7
2026-04-09_10:25:28,39.0,39.0,38.0,38.0,38.0,38.0,36.0,39.0,38.0,3267.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1271.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.2,0.0,0.0,13.0,4.5,9.1,0.0,0.0,18.2,0.0,22.7,4.3,4.5,0.0,4.3,0.0,4.3,8.2,2.1,0,0.9
2026-04-09_10:25:28,39.0,39.0,38.0,38.0,38.0,38.0,36.0,39.0,38.0,3129.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1228.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,7.6,1.5,0,0.7
2026-04-09_10:25:28,39.0,39.0,38.0,38.0,38.0,38.0,36.0,39.0,38.0,3263.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1209.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,19.0,4.5,0.0,0.0,0.0,0.0,0.0,6.2,1.1,0,0.6
2026-04-09_10:25:29,39.0,39.0,38.0,38.0,37.0,37.0,36.0,38.0,38.0,3264.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1228.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.8,8.7,0.0,4.3,4.2,4.3,0.0,0.0,0.0,0.0,25.0,4.2,4.3,0.0,0.0,0.0,0.0,7.2,1.1,0,0.6
2026-04-09_10:25:29,39.0,39.0,38.0,38.0,37.0,37.0,36.0,38.0,38.0,3267.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1272.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,4.2,0.0,0.0,0.0,0.0,6.2,1.0,0,0.6
2026-04-09_10:25:29,39.0,39.0,38.0,38.0,37.0,37.0,36.0,38.0,38.0,3263.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1222.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,1.1,0,0.6
2026-04-09_10:25:29,39.0,39.0,38.0,38.0,37.0,37.0,36.0,38.0,38.0,3121.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1218.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,26.1,4.3,0.0,0.0,0.0,0.0,0.0,7.0,1.1,0,0.6
2026-04-09_10:25:30,39.0,39.0,38.0,38.0,37.0,37.0,36.0,38.0,38.0,3267.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1281.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,0.0,0.0,4.3,4.3,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,6.1,1.0,0,0.6
2026-04-09_10:25:30,39.0,39.0,38.0,37.0,37.0,37.0,36.0,39.0,38.0,3266.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1264.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,6.1,1.0,0,0.6
