Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2026-04-09_11:37:13,45.0,38.0,37.0,37.0,37.0,36.0,45.0,37.0,36.0,3475.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.8,0.0,0.0,0.0,0.0,0.0,81.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,22.1,0,0.6
2026-04-09_11:37:13,45.0,38.0,37.0,37.0,37.0,36.0,45.0,37.0,36.0,3441.5,3400.0,3400.0,3400.0,3400.0,3400.0,4064.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.5,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,4.3,0.0,0.0,4.3,9.1,0.0,0.0,0.0,13.9,8.0,0,0.7
2026-04-09_11:37:14,45.0,38.0,37.0,37.0,37.0,36.0,45.0,37.0,36.0,3300.6,3400.0,3400.0,3400.0,3400.0,3400.0,1809.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.4,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.4,0,0.6
2026-04-09_11:37:14,45.0,38.0,37.0,37.0,37.0,36.0,45.0,37.0,36.0,3267.5,3400.0,3400.0,3400.0,3400.0,3400.0,1280.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,1.0,0,0.6
2026-04-09_11:37:14,45.0,38.0,37.0,37.0,37.0,36.0,45.0,37.0,36.0,3274.6,3400.0,3400.0,3400.0,3400.0,3400.0,1393.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.3,0.0,0.0,0.0,0.0,4.3,30.4,0.0,0.0,0.0,4.5,0.0,0.0,4.3,0.0,4.2,0.0,7.3,1.3,0,0.7
2026-04-09_11:37:14,37.0,37.0,36.0,35.0,36.0,35.0,35.0,36.0,36.0,3264.7,3400.0,3400.0,3400.0,3400.0,3400.0,1235.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.7,4.3,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.9,0,0.6
2026-04-09_11:37:14,37.0,37.0,36.0,35.0,36.0,35.0,35.0,36.0,36.0,3266.1,3400.0,3400.0,3400.0,3400.0,3400.0,1256.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.5,0.0,0.0,0.0,4.3,0.0,18.2,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,7.0,1.0,0,0.6
2026-04-09_11:37:15,37.0,37.0,36.0,35.0,36.0,35.0,35.0,36.0,36.0,3267.5,3400.0,3400.0,3400.0,3400.0,3400.0,1280.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.7,0.0,0.0,0.0,0.0,0.0,22.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.9,0,0.6
2026-04-09_11:37:15,37.0,37.0,36.0,35.0,36.0,35.0,35.0,36.0,36.0,3262.1,3400.0,3400.0,3400.0,3400.0,3400.0,1194.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.2,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,4.3,4.3,0.0,0.0,0.0,0.0,0.0,6.0,0.9,0,0.6
2026-04-09_11:37:15,37.0,37.0,36.0,35.0,36.0,35.0,35.0,36.0,36.0,3267.8,3400.0,3400.0,3400.0,3400.0,3400.0,1284.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.7,4.3,4.3,0.0,0.0,0.0,22.7,0.0,0.0,0.0,8.7,0.0,4.3,0.0,0.0,0.0,0.0,6.9,1.0,0,0.6
