Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2026-04-09_10:27:26,48.0,40.0,39.0,40.0,39.0,50.0,38.0,41.0,39.0,3353.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2652.4,3400.0,3400.0,3400.0,5.4,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,92.3,0.0,7.1,0.0,17.2,11.2,0,0.7
2026-04-09_10:27:26,48.0,40.0,39.0,40.0,39.0,50.0,38.0,41.0,39.0,3443.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4091.4,3400.0,3400.0,3400.0,2.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.3,14.3,0.0,0.0,0.0,13.1,8.0,0,0.7
2026-04-09_10:27:26,48.0,40.0,39.0,40.0,39.0,50.0,38.0,41.0,39.0,3263.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,998.8,3400.0,3400.0,3400.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,7.2,1.2,0,0.6
2026-04-09_10:27:27,48.0,40.0,39.0,40.0,39.0,50.0,38.0,41.0,39.0,3262.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1193.6,3400.0,3400.0,3400.0,2.2,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,4.3,0.0,7.2,1.2,0,0.6
2026-04-09_10:27:27,48.0,40.0,39.0,40.0,39.0,50.0,38.0,41.0,39.0,3277.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1435.7,3400.0,3400.0,3400.0,2.0,8.3,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,25.0,4.3,0.0,0.0,6.4,1.3,0,0.7
2026-04-09_10:27:27,40.0,39.0,38.0,38.0,39.0,38.0,37.0,39.0,38.0,3267.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,998.4,3400.0,3400.0,3400.0,1.9,4.2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,4.2,0.0,0.0,6.3,1.1,0,0.6
2026-04-09_10:27:27,40.0,39.0,38.0,38.0,39.0,38.0,37.0,39.0,38.0,3263.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1223.1,3400.0,3400.0,3400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,26.1,0.0,4.5,0.0,7.1,1.1,0,0.6
2026-04-09_10:27:28,40.0,39.0,38.0,38.0,39.0,38.0,37.0,39.0,38.0,3263.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1219.4,3400.0,3400.0,3400.0,2.2,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,19.0,0.0,0.0,0.0,7.0,1.1,0,0.6
2026-04-09_10:27:28,40.0,39.0,38.0,38.0,39.0,38.0,37.0,39.0,38.0,3264.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1233.4,3400.0,3400.0,3400.0,1.7,4.3,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0,6.2,1.1,0,0.6
2026-04-09_10:27:28,40.0,39.0,38.0,38.0,39.0,38.0,37.0,39.0,38.0,3263.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1221.6,3400.0,3400.0,3400.0,3.4,0.0,0.0,17.4,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,22.7,0.0,4.3,4.3,8.2,2.1,0,0.8
2026-04-09_10:27:28,40.0,40.0,39.0,38.0,39.0,39.0,37.0,39.0,38.0,3266.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1264.6,3400.0,3400.0,3400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,4.5,22.7,0.0,4.3,0.0,7.5,1.4,0,0.6
2026-04-09_10:27:28,40.0,40.0,39.0,38.0,39.0,39.0,37.0,39.0,38.0,3267.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1274.7,3400.0,3400.0,3400.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,19.0,0.0,0.0,4.3,7.5,1.4,0,0.7
2026-04-09_10:27:29,40.0,40.0,39.0,38.0,39.0,39.0,37.0,39.0,38.0,3266.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1255.5,3400.0,3400.0,3400.0,2.5,4.3,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,6.1,1.0,0,0.6
2026-04-09_10:27:29,40.0,40.0,39.0,38.0,39.0,39.0,37.0,39.0,38.0,3144.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,999.7,3400.0,3400.0,3400.0,3.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,8.0,16.0,20.0,0.0,4.0,0.0,9.3,3.2,0,0.7
2026-04-09_10:27:29,40.0,40.0,39.0,38.0,39.0,39.0,37.0,39.0,38.0,3249.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,995.4,3400.0,3400.0,3400.0,3.7,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,8.7,8.7,25.0,0.0,4.2,0.0,7.7,1.6,0,0.7
2026-04-09_10:27:29,40.0,39.0,38.0,39.0,38.0,39.0,37.0,39.0,38.0,3266.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1263.5,3400.0,3400.0,3400.0,2.8,0.0,0.0,0.0,0.0,0.0,4.8,4.3,0.0,0.0,0.0,4.5,4.5,27.3,0.0,4.5,0.0,7.4,1.4,0,0.7
2026-04-09_10:27:30,40.0,39.0,38.0,39.0,38.0,39.0,37.0,39.0,38.0,3262.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1201.8,3400.0,3400.0,3400.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,19.0,0.0,0.0,4.3,6.1,1.0,0,0.6
2026-04-09_10:27:30,40.0,39.0,38.0,39.0,38.0,39.0,37.0,39.0,38.0,3644.4,3643.2,3643.3,3643.4,3643.6,3643.7,3644.0,3644.0,3644.3,3644.4,3644.6,3644.7,3644.9,3645.0,3645.7,3645.8,3646.4,13.8,16.7,9.1,13.0,9.1,13.0,16.7,13.0,13.0,13.0,22.7,13.0,13.0,29.2,13.0,9.1,17.4,14.2,8.3,0,0.7
2026-04-09_10:27:30,40.0,39.0,38.0,39.0,38.0,39.0,37.0,39.0,38.0,3537.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4558.3,3400.0,3400.0,3400.0,4445.3,3400.0,3400.0,3400.0,30.1,25.0,27.3,23.8,23.8,25.0,23.8,28.6,23.8,100.0,23.8,23.8,23.8,25.0,25.0,23.8,23.8,46.3,40.2,0,0.7
2026-04-09_10:27:30,40.0,39.0,38.0,39.0,38.0,39.0,37.0,39.0,38.0,3550.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,30.2,24.2,0,0.7
2026-04-09_10:27:30,56.0,56.0,42.0,41.0,40.0,40.0,39.0,41.0,39.0,3499.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4343.8,3400.0,3400.0,3400.0,4044.4,3400.0,3400.0,3400.0,14.8,9.5,5.0,5.0,13.6,13.6,5.0,5.0,9.5,95.2,5.0,10.0,9.5,15.0,10.0,10.0,9.5,30.8,24.7,0,0.8
2026-04-09_10:27:31,56.0,56.0,42.0,41.0,40.0,40.0,39.0,41.0,39.0,3550.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,29.9,23.8,0,0.8
