Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2026-04-09_11:34:39,46.0,37.0,46.0,37.0,37.0,36.0,35.0,38.0,36.0,3354.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2676.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7,0.0,7.7,0.0,0.0,0.0,0.0,17.0,11.3,0,0.6
2026-04-09_11:34:39,46.0,37.0,46.0,37.0,37.0,36.0,35.0,38.0,36.0,3453.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4253.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.3,4.5,4.5,9.1,0.0,0.0,4.3,0.0,0.0,0.0,16.7,0.0,0.0,0.0,4.5,9.1,0.0,13.4,7.4,0,0.7
2026-04-09_11:34:40,46.0,37.0,46.0,37.0,37.0,36.0,35.0,38.0,36.0,3249.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,991.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.9,4.2,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,21.7,4.2,4.3,0.0,0.0,0.0,0.0,7.4,1.3,0,0.7
2026-04-09_11:34:40,46.0,37.0,46.0,37.0,37.0,36.0,35.0,38.0,36.0,3264.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1238.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.5,0.0,0.0,0.0,0.0,7.4,1.4,0,0.7
2026-04-09_11:34:40,46.0,37.0,46.0,37.0,37.0,36.0,35.0,38.0,36.0,3275.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1404.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.5,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,30.4,4.3,0.0,4.5,0.0,0.0,0.0,7.4,1.5,0,0.7
2026-04-09_11:34:40,37.0,36.0,37.0,35.0,36.0,35.0,34.0,36.0,35.0,3271.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1343.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4.1,0.0,0.0,4.5,0.0,0.0,4.8,0.0,0.0,0.0,19.0,5.0,9.5,8.7,0.0,0.0,0.0,8.4,2.4,0,0.7
2026-04-09_11:34:40,37.0,36.0,37.0,35.0,36.0,35.0,34.0,36.0,35.0,3370.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2932.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3.3,0.0,0.0,0.0,0.0,0.0,4.8,0.0,4.8,0.0,10.0,9.1,14.3,4.8,0.0,0.0,0.0,9.2,3.2,0,0.7
2026-04-09_11:34:41,37.0,36.0,37.0,35.0,36.0,35.0,34.0,36.0,35.0,3248.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,982.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.9,0.0,0.0,4.2,0.0,0.0,4.3,0.0,0.0,0.0,13.0,4.5,4.5,0.0,0.0,0.0,0.0,7.9,1.8,0,0.7
2026-04-09_11:34:41,37.0,36.0,37.0,35.0,36.0,35.0,34.0,36.0,35.0,3266.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1260.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.8,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.3,8.7,4.3,0.0,4.3,0.0,7.0,1.0,0,0.6
2026-04-09_11:34:41,37.0,36.0,37.0,35.0,36.0,35.0,34.0,36.0,35.0,3268.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1294.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.3,0.0,0.0,0.0,0.0,4.3,7.1,1.1,0,0.6
2026-04-09_11:34:41,37.0,36.0,36.0,35.0,35.0,35.0,34.0,36.0,35.0,3267.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1272.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.2,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,6.2,1.1,0,0.6
2026-04-09_11:34:42,37.0,36.0,36.0,35.0,35.0,35.0,34.0,36.0,35.0,3267.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1286.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,6.1,1.0,0,0.6
2026-04-09_11:34:42,37.0,36.0,36.0,35.0,35.0,35.0,34.0,36.0,35.0,3249.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,992.7,3400.0,1000.0,3400.0,3400.0,3400.0,3400.0,1.9,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,8.0,0.0,0.0,0.0,0.0,7.1,1.1,0,0.6
2026-04-09_11:34:42,37.0,36.0,36.0,35.0,35.0,35.0,34.0,36.0,35.0,3267.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1273.3,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.5,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,22.7,0.0,0.0,0.0,0.0,4.3,0.0,7.2,1.2,0,0.6
2026-04-09_11:34:42,37.0,36.0,36.0,35.0,35.0,35.0,34.0,36.0,35.0,3265.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1254.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.9,0,0.6
2026-04-09_11:34:43,46.0,37.0,37.0,39.0,38.0,36.0,46.0,38.0,36.0,3550.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,4599.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,5.9,0.0,0.0,0.0,0.0,0.0,82.4,0.0,-0.0,0.0,5.9,0.0,8.3,5.9,0.0,0.0,0.0,22.9,16.8,0,0.7
2026-04-09_11:34:43,46.0,37.0,37.0,39.0,38.0,36.0,46.0,38.0,36.0,3550.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.9,4.5,0.0,4.5,0.0,0.0,100.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,28.9,22.9,0,0.7
2026-04-09_11:34:43,46.0,37.0,37.0,39.0,38.0,36.0,46.0,38.0,36.0,3550.0,3400.0,1284.1,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,7.5,0.0,0.0,5.0,0.0,0.0,100.0,0.0,0.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,24.3,0,0.8
2026-04-09_11:34:43,46.0,37.0,37.0,39.0,38.0,36.0,46.0,38.0,36.0,3550.0,3400.0,3400.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,4600.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,6.6,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,28.6,22.5,0,0.7
